,state,catId,catName,category
653,MI,36,Writing,2
654,MN,1,Arts & Culture,3
655,MN,2,Career & Business,7
656,MN,6,Education & Learning,2
657,MN,9,Fitness,2
658,MN,11,Games,2
659,MN,13,Movements & Politics,1
660,MN,14,Health & Wellbeing,3
661,MN,16,Language & Ethnic Identity,2
662,MN,18,Book Clubs,1
663,MN,20,Movies & Film,1
664,MN,21,Music,1
665,MN,22,New Age & Spirituality,2
666,MN,23,Outdoors & Adventure,4
667,MN,26,Pets & Animals,1
668,MN,28,Religion & Beliefs,1
669,MN,31,Socializing,1
670,MN,33,Support,1
671,MN,34,Tech,6
672,MO,1,Arts & Culture,2
673,MO,2,Career & Business,24
674,MO,3,Cars & Motorcycles,1
675,MO,4,Community & Environment,7
676,MO,5,Dancing,4
677,MO,6,Education & Learning,3
678,MO,9,Fitness,1
679,MO,10,Food & Drink,7
680,MO,11,Games,7
681,MO,12,LGBT,3
682,MO,13,Movements & Politics,6
683,MO,14,Health & Wellbeing,11
684,MO,15,Hobbies & Crafts,2
685,MO,16,Language & Ethnic Identity,6
686,MO,18,Book Clubs,4
687,MO,20,Movies & Film,3
688,MO,21,Music,5
689,MO,22,New Age & Spirituality,11
690,MO,23,Outdoors & Adventure,10
691,MO,25,Parents & Family,2
692,MO,26,Pets & Animals,2
693,MO,27,Photography,1
694,MO,28,Religion & Beliefs,3
695,MO,29,Sci-Fi & Fantasy,1
696,MO,30,Singles,1
697,MO,31,Socializing,9
698,MO,32,Sports & Recreation,5
699,MO,33,Support,6
700,MO,34,Tech,46
701,MO,36,Writing,7
702,MS,2,Career & Business,7
703,MS,4,Community & Environment,1
704,MS,5,Dancing,1
705,MS,9,Fitness,1
706,MS,11,Games,2
707,MS,14,Health & Wellbeing,3
708,MS,15,Hobbies & Crafts,2
709,MS,16,Language & Ethnic Identity,1
710,MS,20,Movies & Film,2
711,MS,22,New Age & Spirituality,4
712,MS,23,Outdoors & Adventure,3
713,MS,26,Pets & Animals,2
714,MS,28,Religion & Beliefs,2
715,MS,31,Socializing,1
716,MS,32,Sports & Recreation,1
717,MS,33,Support,4
718,MS,34,Tech,4
719,MT,2,Career & Business,4
720,MT,4,Community & Environment,3
721,MT,5,Dancing,1
722,MT,10,Food & Drink,1
723,MT,11,Games,3
724,MT,13,Movements & Politics,2
725,MT,14,Health & Wellbeing,3
726,MT,15,Hobbies & Crafts,1
727,MT,17,Lifestyle,1
728,MT,18,Book Clubs,1
729,MT,21,Music,1
730,MT,22,New Age & Spirituality,3
731,MT,23,Outdoors & Adventure,3
732,MT,27,Photography,1
733,MT,28,Religion & Beliefs,1
734,MT,31,Socializing,1
735,MT,33,Support,1
736,MT,36,Writing,1
737,NC,1,Arts & Culture,9
738,NC,2,Career & Business,20
739,NC,3,Cars & Motorcycles,2
740,NC,4,Community & Environment,13
741,NC,5,Dancing,8
742,NC,6,Education & Learning,2
743,NC,9,Fitness,11
744,NC,10,Food & Drink,7
745,NC,11,Games,7
746,NC,12,LGBT,4
747,NC,13,Movements & Politics,3
748,NC,14,Health & Wellbeing,9
749,NC,15,Hobbies & Crafts,6
750,NC,16,Language & Ethnic Identity,5
751,NC,17,Lifestyle,2
752,NC,18,Book Clubs,3
753,NC,20,Movies & Film,3
754,NC,21,Music,10
755,NC,22,New Age & Spirituality,9
756,NC,23,Outdoors & Adventure,9
757,NC,25,Parents & Family,2
758,NC,26,Pets & Animals,3
759,NC,27,Photography,1
760,NC,28,Religion & Beliefs,5
761,NC,29,Sci-Fi & Fantasy,3
762,NC,30,Singles,2
763,NC,31,Socializing,10
764,NC,32,Sports & Recreation,10
765,NC,33,Support,7
766,NC,34,Tech,31
767,NC,36,Writing,2
768,ND,1,Arts & Culture,1
769,ND,2,Career & Business,6
770,ND,4,Community & Environment,1
771,ND,5,Dancing,1
772,ND,6,Education & Learning,4
773,ND,10,Food & Drink,1
774,ND,11,Games,6
775,ND,12,LGBT,1
776,ND,13,Movements & Politics,3
777,ND,14,Health & Wellbeing,4
778,ND,16,Language & Ethnic Identity,1
779,ND,17,Lifestyle,1
780,ND,18,Book Clubs,1
781,ND,20,Movies & Film,2
782,ND,21,Music,1
783,ND,22,New Age & Spirituality,3
784,ND,23,Outdoors & Adventure,2
785,ND,28,Religion & Beliefs,1
786,ND,29,Sci-Fi & Fantasy,1
787,ND,31,Socializing,3
788,ND,34,Tech,10
789,NE,2,Career & Business,9
790,NE,4,Community & Environment,1
791,NE,5,Dancing,2
792,NE,6,Education & Learning,5
793,NE,9,Fitness,1
794,NE,10,Food & Drink,3
795,NE,11,Games,4
796,NE,12,LGBT,2
797,NE,13,Movements & Politics,2
798,NE,14,Health & Wellbeing,5
799,NE,15,Hobbies & Crafts,5
800,NE,16,Language & Ethnic Identity,2
801,NE,17,Lifestyle,1
802,NE,18,Book Clubs,2
803,NE,21,Music,1
804,NE,22,New Age & Spirituality,5
805,NE,23,Outdoors & Adventure,5
806,NE,24,Paranormal,1
807,NE,25,Parents & Family,1
808,NE,27,Photography,1
809,NE,28,Religion & Beliefs,3
810,NE,29,Sci-Fi & Fantasy,1
811,NE,31,Socializing,3
812,NE,34,Tech,22
813,NE,36,Writing,1
814,NH,1,Arts & Culture,3
815,NH,2,Career & Business,11
816,NH,4,Community & Environment,6
817,NH,5,Dancing,7
818,NH,6,Education & Learning,1
819,NH,9,Fitness,10
820,NH,10,Food & Drink,9
821,NH,11,Games,8
822,NH,12,LGBT,8
823,NH,13,Movements & Politics,5
824,NH,14,Health & Wellbeing,15
825,NH,15,Hobbies & Crafts,5
826,NH,16,Language & Ethnic Identity,10
827,NH,18,Book Clubs,1
828,NH,20,Movies & Film,1
829,NH,21,Music,8
830,NH,22,New Age & Spirituality,24
831,NH,23,Outdoors & Adventure,24
832,NH,24,Paranormal,3
833,NH,25,Parents & Family,6
834,NH,26,Pets & Animals,1
835,NH,27,Photography,4
836,NH,28,Religion & Beliefs,3
837,NH,29,Sci-Fi & Fantasy,1
838,NH,30,Singles,4
839,NH,31,Socializing,10
840,NH,32,Sports & Recreation,9
841,NH,33,Support,3
842,NH,34,Tech,15
843,NH,36,Writing,1
844,NJ,1,Arts & Culture,5
845,NJ,2,Career & Business,23
846,NJ,3,Cars & Motorcycles,2
847,NJ,4,Community & Environment,2
848,NJ,5,Dancing,7
849,NJ,6,Education & Learning,3
850,NJ,9,Fitness,6
851,NJ,10,Food & Drink,8
852,NJ,11,Games,6
853,NJ,12,LGBT,7
854,NJ,13,Movements & Politics,1
855,NJ,14,Health & Wellbeing,23
856,NJ,15,Hobbies & Crafts,2
857,NJ,16,Language & Ethnic Identity,5
858,NJ,18,Book Clubs,4
859,NJ,20,Movies & Film,1
860,NJ,21,Music,8
861,NJ,22,New Age & Spirituality,13
